"CrossPolRatio","y"
0.928791237565187,0.180326882215606
0.934577930654401,0.180326882215606
0.940364623743615,0.180326882215606
0.946151316832829,0.180326882215606
0.951938009922043,0.180326882215606
0.957724703011257,0.180326882215606
0.963511396100471,0.180326882215606
0.969298089189685,0.180326882215606
0.975084782278899,0.180326882215606
0.980871475368113,0.180326882215606
0.986658168457327,0.180326882215606
0.992444861546541,0.180326882215606
0.998231554635755,0.180326882215606
1.00401824772497,0.180326882215606
1.00980494081418,0.180326882215606
1.0155916339034,0.180326882215606
1.02137832699261,0.180326882215606
1.02716502008182,0.180326882215606
1.03295171317104,0.180326882215606
1.03873840626025,0.180326882215606
1.04452509934947,0.180326882215606
1.05031179243868,0.180326882215606
1.05609848552789,0.180326882215606
1.06188517861711,0.180326882215606
1.06767187170632,0.180326882215606
1.07345856479554,0.179389158609248
1.07924525788475,0.177891967802531
1.08503195097396,0.177891967802531
1.09081864406318,0.179604332429972
1.09660533715239,0.179118198920188
1.10239203024161,0.179118198920188
1.10817872333082,0.201373659595975
1.11396541642003,0.204732165509101
1.11975210950925,0.262266558391602
1.12553880259846,0.279057175404773
1.13132549568768,0.299247593909467
1.13711218877689,0.322591120153702
1.1428988818661,0.323010709404137
1.14868557495532,0.349873536336362
1.15447226804453,0.358057342635106
1.16025896113375,0.488494369700194
1.16604565422296,0.575358261820812
1.17183234731217,0.591774872332614
1.17761904040139,0.596954643819627
1.1834057334906,0.600990428901537
1.18919242657982,0.600990428901537
1.19497911966903,0.600990428901537
1.20076581275824,0.585024758115768
1.20655250584746,0.585024758115768
1.21233919893667,0.588745489357422
1.21812589202589,0.588745489357422
1.2239125851151,0.584232518901633
1.22969927820431,0.582844549230935
1.23548597129353,0.582844549230935
1.24127266438274,0.580415687421697
1.24705935747196,0.592487257101866
1.25284605056117,0.592487257101866
1.25863274365038,0.592487257101866
1.2644194367396,0.592487257101866
1.27020612982881,0.592487257101866
1.27599282291802,0.592487257101866
1.28177951600724,0.592487257101866
1.28756620909645,0.592487257101866
1.29335290218567,0.592487257101866
1.29913959527488,0.592487257101866
1.30492628836409,0.592487257101866
1.31071298145331,0.592487257101866
1.31649967454252,0.592487257101866
1.32228636763174,0.592487257101866
1.32807306072095,0.592487257101866
1.33385975381016,0.592487257101866
1.33964644689938,0.592487257101866
1.34543313998859,0.592487257101866
1.35121983307781,0.592487257101866
1.35700652616702,0.592487257101866
1.36279321925623,0.592487257101866
1.36857991234545,0.592487257101866
1.37436660543466,0.592487257101866
1.38015329852388,0.592487257101866
1.38593999161309,0.592487257101866
1.3917266847023,0.592487257101866
1.39751337779152,0.592487257101866
1.40330007088073,0.592487257101866
1.40908676396995,0.592487257101866
1.41487345705916,0.592487257101866
1.42066015014837,0.592487257101866
1.42644684323759,0.592487257101866
1.4322335363268,0.592487257101866
1.43802022941602,0.592487257101866
1.44380692250523,0.592487257101866
1.44959361559444,0.592487257101866
1.45538030868366,0.592487257101866
1.46116700177287,0.592487257101866
1.46695369486209,0.592487257101866
1.4727403879513,0.592487257101866
1.47852708104051,0.592487257101866
1.48431377412973,0.592487257101866
1.49010046721894,0.592487257101866
1.49588716030816,0.592487257101866
1.50167385339737,0.592487257101866
