"B3_L8","y"
364.464285714286,0.323438224767726
368.110615963557,0.323438224767726
371.756946212829,0.323438224767726
375.4032764621,0.323438224767726
379.049606711371,0.323438224767726
382.695936960643,0.323438224767726
386.342267209914,0.323438224767726
389.988597459186,0.323438224767726
393.634927708457,0.323438224767726
397.281257957729,0.323438224767726
400.927588207,0.323438224767726
404.573918456271,0.323438224767726
408.220248705543,0.323438224767726
411.866578954814,0.323438224767726
415.512909204086,0.323438224767726
419.159239453357,0.323438224767726
422.805569702629,0.323438224767726
426.4518999519,0.323438224767726
430.098230201171,0.323438224767726
433.744560450443,0.323438224767726
437.390890699714,0.323438224767726
441.037220948986,0.323438224767726
444.683551198257,0.323438224767726
448.329881447529,0.323438224767726
451.9762116968,0.323438224767726
455.622541946071,0.323438224767726
459.268872195343,0.323438224767726
462.915202444614,0.323438224767726
466.561532693886,0.323438224767726
470.207862943157,0.327019326018144
473.854193192429,0.333092342074336
477.5005234417,0.336846728491793
481.146853690971,0.335960587428042
484.793183940243,0.341219397751279
488.439514189514,0.342280332932469
492.085844438786,0.342280332932469
495.732174688057,0.346566614409494
499.378504937328,0.345508411996638
503.0248351866,0.345508411996638
506.671165435871,0.352813671221064
510.317495685143,0.35595964856473
513.963825934414,0.35595964856473
517.610156183686,0.3578726509087
521.256486432957,0.3578726509087
524.902816682228,0.3578726509087
528.5491469315,0.366705275849876
532.195477180771,0.379077619782408
535.841807430043,0.396329842645952
539.488137679314,0.404307129319645
543.134467928586,0.404307129319645
546.780798177857,0.399030808659112
550.427128427128,0.403440728729627
554.0734586764,0.403440728729627
557.719788925671,0.403440728729627
561.366119174943,0.397729586144713
565.012449424214,0.396438019596443
568.658779673486,0.391233876051795
572.305109922757,0.36149509407941
575.951440172028,0.343477353332988
579.5977704213,0.311774487857294
583.244100670571,0.306021872687922
586.890430919843,0.306021872687922
590.536761169114,0.297458856716553
594.183091418386,0.296571512957105
597.829421667657,0.296571512957105
601.475751916928,0.296571512957105
605.1220821662,0.281225269735718
608.768412415471,0.276181225650443
612.414742664743,0.276181225650443
616.061072914014,0.276181225650443
619.707403163286,0.276775798885531
623.353733412557,0.276775798885531
627.000063661828,0.276775798885531
630.6463939111,0.276775798885531
634.292724160371,0.276775798885531
637.939054409643,0.276775798885531
641.585384658914,0.276775798885531
645.231714908185,0.276775798885531
648.878045157457,0.276775798885531
652.524375406728,0.276775798885531
656.170705656,0.276775798885531
659.817035905271,0.276775798885531
663.463366154543,0.276775798885531
667.109696403814,0.276775798885531
670.756026653085,0.276775798885531
674.402356902357,0.276775798885531
678.048687151628,0.276775798885531
681.6950174009,0.276775798885531
685.341347650171,0.276775798885531
688.987677899443,0.276775798885531
692.634008148714,0.276775798885531
696.280338397985,0.276775798885531
699.926668647257,0.276775798885531
703.572998896528,0.276775798885531
707.2193291458,0.276775798885531
710.865659395071,0.276775798885531
714.511989644343,0.276775798885531
718.158319893614,0.276775798885531
721.804650142886,0.276775798885531
725.450980392157,0.276775798885531
